artist_id,artist_active_year_begin,artist_active_year_end,artist_image_file,artist_location,artist_name,artist_url,artist_website,tags
10883,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Bound of reflection,http://freemusicarchive.org/music/Bound_of_reflection/,,['bound of reflection']
10884,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Vandera,http://freemusicarchive.org/music/Vandera/,,['vandera']
10885,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Drydeck,http://freemusicarchive.org/music/Drydeck/,,['drydeck']
10886,,,https://freemusicarchive.org/img/generic/album-default-live.png,,R. v. Aggelen,http://freemusicarchive.org/music/R_v_Aggelen/,,['r v aggelen']
10887,,,https://freemusicarchive.org/img/generic/album-default-live.png,,BLÆRG,http://freemusicarchive.org/music/BLRG/,,['blrg']
10888,,,https://freemusicarchive.org/file/images/artists/Kevin_Bewersdorf_-_20110505110457112.jpg,,Kevin Bewersdorf,http://freemusicarchive.org/music/Kevin_Bewersdorf/,http://www.purekev.com/,"['kevin bewersdorf', 'weirdbeat', 'kohlensaure germany']"
10889,2009,,https://freemusicarchive.org/file/images/artists/Tyler_Jon_Tyler_-_20110505123920791.jpg,Chicago 60647,Tyler Jon Tyler,http://freemusicarchive.org/music/Tyler_Jon_Tyler/,http://tylerjontyler.com/,['tyler jon tyler']
1089,,,https://freemusicarchive.org/file/images/artists/Nouvellas_-_2009113015308878.jpg,"Brooklyn, NY",Nouvellas,http://freemusicarchive.org/music/Nouvellas/,http://www.nouvellas.com,['nouvellas']
10890,,,https://freemusicarchive.org/file/images/artists/Shannon_And_The_Clams_-_20110505175136197.jpg,"Oakland, CA ",Shannon And The Clams,http://freemusicarchive.org/music/Shannon_And_The_Clams/,http://shannonandtheclams.com/,['shannon and the clams']
10891,1991,1998,https://freemusicarchive.org/file/images/artists/Shiny_Brites_-_20110505160841393.gif,"Washington, DC",Shiny Brites,http://freemusicarchive.org/music/Shiny_Brites/,,['shiny brites']
10892,,,https://freemusicarchive.org/file/images/artists/Mller_-_Moore_-_Music_-_20120110140114446.jpg,"Paris
Brooklyn",Müller - Moore - Music,http://freemusicarchive.org/music/Mller_and_Moore/,http://www.myspace.com/ilitchmucic,['mller and moore']
10893,,,https://freemusicarchive.org/file/images/artists/Ellen_Fullman_-_20110506100429133.jpg,,Ellen Fullman,http://freemusicarchive.org/music/Ellen_Fullman/,http://www.ellenfullman.com/,['ellen fullman']
10894,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Monique Buzzarté and Ellen Fullman,http://freemusicarchive.org/music/Monique_Buzzart_and_Ellen_Fullman/,,['monique buzzart and ellen fullman']
10896,,,https://freemusicarchive.org/img/generic/album-default-live.png,,David Gamper and Ellen Fullman,http://freemusicarchive.org/music/David_Gamper_and_Ellen_Fullman/,,['david gamper and ellen fullman']
10899,,,https://freemusicarchive.org/file/images/artists/Luciano_Foglia_-_20130421164116717.png,"Berlin
Germany",Luciano Foglia,http://freemusicarchive.org/music/Luciano_Foglia/,http://www.lucianofoglia.com/,"['luciano foglia', 'art', 'visual', 'london']"
109,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Costes,http://freemusicarchive.org/music/Costes/,,['costes']
10900,,,https://freemusicarchive.org/file/images/artists/Clever_Elsa_-_2013051351908081.jpg,"Rowhedge,Colchester. UK",Clever Elsa,http://freemusicarchive.org/music/Clever_Elsa/,,"['nicky cook', 'chris andrews', 'avec noir', 'blah blah blah', 'sans blanc', 'croxfordandrews', 'clever elsa']"
10902,,,https://freemusicarchive.org/file/images/artists/Haute_Culture_-_20110508153317448.jpg,"Bucharest, Romania",Haute Culture,http://freemusicarchive.org/music/Haute_Culture/,http://www.localrec.ro/haute-culture.html.,['haute culture']
10903,,,https://freemusicarchive.org/file/images/artists/Berlinist_-_20110509120231820.jpg,"Barcelona, Spain",Berlinist,http://freemusicarchive.org/music/Berlinist/,http://berlinistband.tumblr.com/,['berlinist']
10905,,,https://freemusicarchive.org/file/images/artists/Shady_Action_-_20110509210116958.jpg,Los Angeles,Shady Action,http://freemusicarchive.org/music/Shady_Action/,PleonasmMusic.org,['shady action']
10906,,,https://freemusicarchive.org/file/images/artists/Lifeguards_-_2011051085159268.jpg,"Dayton, OH 
Brooklyn, NY",Lifeguards,http://freemusicarchive.org/music/Lifeguards/,http://seriousbusinessrecords.com/artists/show/21-Lifeguards,['lifeguards']
10909,2005,,https://freemusicarchive.org/file/images/artists/Fair_Use_Trio_-_20110510161939267.jpg,"New York, NY",Fair Use Trio,http://freemusicarchive.org/music/Fair_Use_Trio/,http://www.zachlaytonindustries.com/blog/,['fair use trio']
10910,,,https://freemusicarchive.org/file/images/artists/Kato_Hideki_and_Urular_Scherrer_-_20110510155028884.jpg,"Brooklyn, NY",Kato Hideki,http://freemusicarchive.org/music/Kato_Hideki_and_Urular_Scherrer/,http://www.katohideki.com/,"['kato hideki and urular scherrer', 'urular scherrer', 'kato hideki']"
10912,,,https://freemusicarchive.org/file/images/artists/rtgt_-_20110511100100915.JPG,,Régis Turner,http://freemusicarchive.org/music/rtgt/,http://registurner.free.fr/,['rtgt']
10914,,,https://freemusicarchive.org/file/images/artists/Copal_-_20110511114603368.jpg,"New York, New York, USA",Copal,http://freemusicarchive.org/music/Copal/,http://www.copalmusic.com/,['copal']
10915,,,https://freemusicarchive.org/file/images/artists/Blue_Sausage_Infant_-_20110511134009677.jpg,Washington DC,Blue Sausage Infant,http://freemusicarchive.org/music/Blue_Sausage_Infant/,http://bluesausageinfant.com/,['blue sausage infant']
10919,,,https://freemusicarchive.org/file/images/artists/Dominic_Lash__Nate_Wooley_-_20110511153543318.png,"Dominic Lash: New York, NY
Nate Wooley: Jersey City, NJ",Dominic Lash & Nate Wooley,http://freemusicarchive.org/music/Dominic_Lash__Nate_Wooley/,http://www.dominiclash.co.uk/,['dominic lash nate wooley']
10922,,,https://freemusicarchive.org/file/images/artists/Vincent_Barras__Jacques_Demierre_-_20110511181145562.jpg,"Geneva, Switzerland",Vincent Barras & Jacques Demierre,http://freemusicarchive.org/music/Vincent_Barras__Jacques_Demierre/,http://www.jacquesdemierre.com/,['vincent barras jacques demierre']
10938,,,https://freemusicarchive.org/file/images/artists/Mujeres_-_20110512145710830.jpg,"Barcelona, Spain",Mujeres,http://freemusicarchive.org/music/Mujeres/,http://mujerestheband.blogspot.com/,['mujeres']
10939,,,https://freemusicarchive.org/file/images/artists/SCUO_-_20110512142443970.JPG,"Richmond, VA 23220",SCUO,http://freemusicarchive.org/music/SCUO/,http://www.facebook.com/scuo1,['scuo']
10941,,,https://freemusicarchive.org/file/images/artists/Geoffrey_Burleson_-_20110513122120361.jpeg,,Geoffrey Burleson,http://freemusicarchive.org/music/Geoffrey_Burleson/,http://www.geoffreyburleson.com,['geoffrey burleson']
10942,,,https://freemusicarchive.org/file/images/artists/Christian_Wolff_-_20110513123701679.gif,,Christian Wolff,http://freemusicarchive.org/music/Christian_Wolff/,,"['contemporary composition', 'christian wolff']"
10943,,,https://freemusicarchive.org/file/images/artists/Guillermo_Gregorio_-_20110513124504064.jpeg,,Guillermo Gregorio,http://freemusicarchive.org/music/Guillermo_Gregorio/,www.guillermogregorio.com,['guillermo gregorio']
10944,,,https://freemusicarchive.org/file/images/artists/Tim_Berne_-_20110513133555087.jpeg,,Tim Berne,http://freemusicarchive.org/music/Tim_Berne/,http://www.screwgunrecords.com/page_a.php?pageid=bio_disco&sub=bio,['tim berne']
10945,,,https://freemusicarchive.org/file/images/artists/David_Mahler_-_20110513134116696.jpeg,,David Mahler,http://freemusicarchive.org/music/David_Mahler/,http://kalvos.org/mahlerd.html,['david mahler']
10946,,,https://freemusicarchive.org/file/images/artists/Margaret_Lancaster_-_20110513134606465.jpeg,,Margaret Lancaster,http://freemusicarchive.org/music/Margaret_Lancaster/,http://margaretlancaster.com/,['margaret lancaster']
10947,,,https://freemusicarchive.org/file/images/artists/Michael_Byron_-_2014101695803550.jpg,,Michael Byron,http://freemusicarchive.org/music/Michael_Byron/,http://en.wikipedia.org/wiki/Michael_Byron,['michael byron']
10948,,,https://freemusicarchive.org/file/images/artists/Barbara_Benary_-_20110513135749363.jpeg,,Barbara Benary,http://freemusicarchive.org/music/Barbara_Benary/,http://www.gamelansonoflion.org/bbenary.html,['barbara benary']
10949,,,https://freemusicarchive.org/file/images/artists/FSBlummLucrecia_Dalt_-_2012011942321395.jpg,,F.S.Blumm/Lucrecia Dalt,http://freemusicarchive.org/music/FSBlummLucrecia_Dalt/,http://labelnetlabel.com/artists/f-s-blummlucrecia-dalt,"['fsblummlucrecia dalt', 'covers', 'acoustic']"
1095,,,https://freemusicarchive.org/file/images/artists/OCDJ_-_2009113015313561.jpg,"Baltimore, MD + The Ocean",OCDJ,http://freemusicarchive.org/music/OCDJ/,,"['baltimore', 'ocdj', 'wfmu']"
10950,,,https://freemusicarchive.org/img/generic/album-default-live.png,,teaadora,http://freemusicarchive.org/music/teaadora/,,['teaadora']
10951,2006,,https://freemusicarchive.org/file/images/artists/Hulzsum_Raizens_-_20110516180055207.jpg,Missouri/Oklahoma,Hulzsum Raizens,http://freemusicarchive.org/music/Hulzsum_Raizens/,http://www.facebook.com/pages/Hulzsum-Raizens/19810238768,['hulzsum raizens']
10952,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Les Fabiens Porées Et Annes Laplantines,http://freemusicarchive.org/music/Les_Fabiens_Pores_Et_Annes_Laplantines/,http://www.planetariumrecords.com/plane_arium/026.html,['les fabiens pores et annes laplantines']
10953,,,https://freemusicarchive.org/file/images/artists/October_1989_-_20110516182317806.jpg,,October 1989,http://freemusicarchive.org/music/October_1989/,http://www.planetariumrecords.com/plane_arium/033.html,['october 1989']
10954,,,https://freemusicarchive.org/file/images/artists/Verklighetens_Folk_-_20110516183245977.jpg,Sweden,Verklighetens Folk,http://freemusicarchive.org/music/Verklighetens_Folk/,http://soundcloud.com/verklighetensfolk,['verklighetens folk']
10955,,,https://freemusicarchive.org/file/images/artists/Lucidikah__Awt_-_20110516182214822.jpg,,Lucidikah & Awt,http://freemusicarchive.org/music/Lucidikah__Awt/,http://www.planetariumrecords.com/plane_arium/001.html,['lucidikah awt']
10956,,,https://freemusicarchive.org/file/images/artists/Sam_Desborough_-_20110516183019211.jpg,"Northampton, UK",Sam Desborough,http://freemusicarchive.org/music/Sam_Desborough/,http://www.magic-window.co.uk/,['sam desborough']
10957,,,https://freemusicarchive.org/file/images/artists/The_Heavy_Flowers_-_20110516182056270.jpg,,The Heavy Flowers,http://freemusicarchive.org/music/The_Heavy_Flowers/,http://www.planetariumrecords.com/plane_arium/017.html,['the heavy flowers']
10958,,,https://freemusicarchive.org/file/images/artists/Rubbish_-_20110516182823630.jpg,,Rubbish,http://freemusicarchive.org/music/Rubbish/,http://www.roilnoise.com/rubbish.htm,['rubbish']
10959,,,https://freemusicarchive.org/file/images/artists/Fights_Monsters_-_20110516181454778.jpg,,Fights Monsters,http://freemusicarchive.org/music/Fights_Monsters/,http://www.myspace.com/fightsmonsters,['fights monsters']
1096,,,https://freemusicarchive.org/img/generic/album-default-live.png,"San Francisco, CA",OCS,http://freemusicarchive.org/music/OCS/,,"['bay area', 'ocs', 'providence ri']"
10960,,,https://freemusicarchive.org/file/images/artists/Gazing_Of_The_Owl-God_-_20110516181702873.jpg,,Gazing Of The Owl-God,http://freemusicarchive.org/music/Gazing_Of_The_Owl-God/,http://www.planetariumrecords.com/plane_arium/018.html,['gazing of the owl-god']
10961,,,https://freemusicarchive.org/file/images/artists/Communicon_-_20110516181033112.jpg,"Nottingham, UK ",Communicon,http://freemusicarchive.org/music/Communicon/,,['communicon']
10962,,,https://freemusicarchive.org/file/images/artists/Awt_-_20110516175909775.jpg,,Awt,http://freemusicarchive.org/music/Awt/,http://www.planetariumrecords.com/plane_arium/003.html,['awt']
10963,,,https://freemusicarchive.org/file/images/artists/Biggiesmartypants_-_20110516180214116.jpg,,Biggiesmartypants,http://freemusicarchive.org/music/Biggiesmartypants/,http://www.martijnschackmann.nl/,['biggiesmartypants']
10964,,,https://freemusicarchive.org/file/images/artists/Rvolution_Musicale_-_20110516182539784.jpg,France,Révolution Musicale,http://freemusicarchive.org/music/Rvolution_Musicale/,http://www.myspace.com/revolutionmusicale,['rvolution musicale']
10965,,,https://freemusicarchive.org/file/images/artists/Far_Go_Traders_-_20110516181358066.jpg,,Far Go Traders,http://freemusicarchive.org/music/Far_Go_Traders/,http://fargone.info/,['far go traders']
10966,,,https://freemusicarchive.org/file/images/artists/Bait_And_Switch_-_20110516180136844.jpg,,Bait And Switch,http://freemusicarchive.org/music/Bait_And_Switch/,http://www.planetariumrecords.com/plane_arium/013.html,['bait and switch']
10967,,,https://freemusicarchive.org/file/images/artists/Calcium_Collective_-_20110516180436666.jpg,,Calcium Collective,http://freemusicarchive.org/music/Calcium_Collective/,http://www.planetariumrecords.com/plane_arium/009.html,['calcium collective']
10969,2010,,https://freemusicarchive.org/file/images/artists/Music_Manumit_Podcast_-_20110516232702739.png,"Madison, Concord, Baltimore",Music Manumit Podcast,http://freemusicarchive.org/music/Music_Manumit_Podcast/,http://musicmanumit.com,"['music manumit podcast', 'podcasts', 'podcast']"
1097,1995,,https://freemusicarchive.org/file/images/artists/Old_Time_Relijun_-_2009113015316106.jpg,"Portland, OR",Old Time Relijun,http://freemusicarchive.org/music/Old_Time_Relijun/,http://www.krecs.com/oldtimerelijun/,['old time relijun']
10974,1998,,https://freemusicarchive.org/file/images/artists/Waffle_-_20120609121524227.jpg,,Waffle,http://freemusicarchive.org/music/Waffle/,http://www.fortysevenrecords.com/waffle.html,"['use', 'without', 'hair', 'records', 'forty-seven', 'found', 'fair', 'north', 'long', 'seven', 'collage', 'experimental', 'negativland', 'end', 'north-without-end', 'viraeson', 'forty', 'sound', 'waffle']"
10979,,,https://freemusicarchive.org/file/images/artists/Zachary_Cale_-_20110517141414044.jpg,"Brooklyn, NY",Zachary Cale,http://freemusicarchive.org/music/Zachary_Cale/,http://www.allhandselectric.com/zacharycale.html,['zachary cale']
10982,,,https://freemusicarchive.org/file/images/artists/Salon_Bruit_Various_Artists_-_20110517145850364.png,"Berlin, Germany",Salon Bruit (Various Artists),http://freemusicarchive.org/music/Salon_Bruit_Various_Artists/,http://salonbruit.org/,['salon bruit various artists']
10989,2005,,https://freemusicarchive.org/file/images/artists/Bicameral_-_20110518144913635.png,"New York, NY",David Linton Bicameral Research Sound & Projection System,http://freemusicarchive.org/music/Bicameral/,http://bicameral.multiply.com/,['bicameral']
1099,,,https://freemusicarchive.org/file/images/artists/Om_-_20130731170322993.jpg,"San Francisco, California",OM,http://freemusicarchive.org/music/Om/,http://www.omvibratory.com/,[]
10990,2006,,https://freemusicarchive.org/file/images/artists/Long_Hair_-_20110519190341062.jpg,Northern California,Long Hair,http://freemusicarchive.org/music/Long_Hair/,http://longhair.bandcamp.com,"['hair', 'long', 'psych', 'long hair', 'improvisation', 'sloppy', 'fake', 'rmi', 'rock', 'psychedelic', 'guitars', 'jam', 'weird', 'mellotron', 'progressive', 'lo-fi', 'solo', 'live', 'hard', 'drum solo', 'prog-rock']"
10991,1998,,https://freemusicarchive.org/file/images/artists/Viraeson_-_20110519193725562.jpg,,Viraeson,http://freemusicarchive.org/music/Viraeson/,http://www.fortysevenrecords.com/viraeson.html,"['viraeson', 'long', 'box set', 'minimal', 'two long works', 'noise', 'drone', 'west', 'unearth', 'minimalism']"
10992,2001,,https://freemusicarchive.org/file/images/artists/north-without-end_-_20110618150307462.jpg,,north-without-end,http://freemusicarchive.org/music/north-without-end/,http://www.fortysevenrecords.com/nwe.html,"['north-without-end', 'noise', 'without', 'guitar', 'minimal', 'north', 'drone', 'end']"
10994,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Sonny Smith,http://freemusicarchive.org/music/Sonny_Smith/,,['sonny smith']
10995,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Jim Long,http://freemusicarchive.org/music/Jim_Long/,,['jim long']
10996,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Men of Kent,http://freemusicarchive.org/music/Men_of_Kent/,,['men of kent']
10997,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Danny Cohen,http://freemusicarchive.org/music/Danny_Cohen/,,['danny cohen']
10998,,,https://freemusicarchive.org/img/generic/album-default-live.png,,A Faulty Chromosome,http://freemusicarchive.org/music/A_Faulty_Chromosome/,,['a faulty chromosome']
10999,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Sean Hayes,http://freemusicarchive.org/music/Sean_Hayes/,,['sean hayes']
11,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Drainage,http://freemusicarchive.org/music/Drainage/,,['drainage']
110,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Crook Roc w- Donnigan Park,http://freemusicarchive.org/music/Crook_Roc_w-_Donnigan_Park/,,['crook roc w- donnigan park']
1100,,,https://freemusicarchive.org/img/generic/album-default-live.png,Japan,Aki Onda,http://freemusicarchive.org/music/Aki_Onda/,,[]
11000,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Bart Davenport,http://freemusicarchive.org/music/Bart_Davenport/,,['bart davenport']
11001,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Mist and Mast,http://freemusicarchive.org/music/Mist_and_Mast/,,['mist and mast']
11002,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Chris Stroffolino,http://freemusicarchive.org/music/Chris_Stroffolino/,,['chris stroffolino']
11003,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Sonoi,http://freemusicarchive.org/music/Sonoi/,,['sonoi']
11004,,,https://freemusicarchive.org/img/generic/album-default-live.png,,David Copenhafer,http://freemusicarchive.org/music/David_Copenhafer/,,['david copenhafer']
11005,,,https://freemusicarchive.org/img/generic/album-default-live.png,,midori hirano,http://freemusicarchive.org/music/Midori_Hirano/,,['midori hirano']
11006,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Kill Me Tomorrow,http://freemusicarchive.org/music/Kill_Me_Tomorrow/,,['kill me tomorrow']
11007,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Pacta,http://freemusicarchive.org/music/Pacta/,,['pacta']
11008,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Spy Over There,http://freemusicarchive.org/music/Spy_Over_There/,,['spy over there']
11009,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Mark S. Johnson,http://freemusicarchive.org/music/Mark_S_Johnson/,,['mark s johnson']
1101,1997,,https://freemusicarchive.org/file/images/artists/Oneida_-_20110110163828886.jpg,"Brooklyn, NY",Oneida,http://freemusicarchive.org/music/Oneida/,http://enemyhogs.com,['oneida']
11010,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Top Critters,http://freemusicarchive.org/music/Top_Critters/,,[]
11012,2005,,https://freemusicarchive.org/file/images/artists/ByrdThompson_-_20110522224513299.jpg,"Massachusetts, USA",Twilight Tipi,http://freemusicarchive.org/music/ByrdThompson/,http://byrdthompson.bandcamp.com,"['kosmische musik', 'ethereal', 'byrdthompson', 'dark ambient', 'theremin', 'improvisation', 'chillout', 'ambient', 'electronicimprovisation', 'experimental electronic', 'chill', 'ambient electronic', 'boston', 'electronic experimental']"
11013,,,https://freemusicarchive.org/file/images/artists/Ocelote_Rojo_-_20110523195715274.jpg,Santiago de Chile,Ocelote Rojo,http://freemusicarchive.org/music/Ocelote_Rojo/,http://soundcloud.com/oceloterojo,['ocelote rojo']
11014,,,https://freemusicarchive.org/file/images/artists/Isaac_Graham_-_20110524203814810.jpg,"Sydney, Australia",Isaac Graham,http://freemusicarchive.org/music/Isaac_Graham/,http://copyleft-records.com/?page_id=459,['isaac graham']
11016,,,https://freemusicarchive.org/file/images/artists/Le_Mal_-_20110525172418143.JPG,,Le Mal,http://freemusicarchive.org/music/Le_Mal/,,['le mal']
11017,,,https://freemusicarchive.org/file/images/artists/Bill_Nace_-_20110526114032453.jpeg,,Bill Nace,http://freemusicarchive.org/music/Bill_Nace/,,['bill nace']
11018,,,https://freemusicarchive.org/file/images/artists/Cloudkicker_-_2014121875744826.jpg,"Columbus, OH",Cloudkicker,http://freemusicarchive.org/music/Cloudkicker/,http://cloudkicker.bandcamp.com/,['cloudkicker']
11019,,,https://freemusicarchive.org/file/images/artists/Trigg_-_20110527161641921.jpg,"Delft, The Netherlands",Trigg,http://freemusicarchive.org/music/Trigg/,http://humanworksop.com,['trigg']
11020,,,https://freemusicarchive.org/file/images/artists/Ventre_de_biche_-_20110527181258574.JPG,,Ventre de biche,http://freemusicarchive.org/music/Ventre_de_biche/,,['ventre de biche']
11021,2004,,https://freemusicarchive.org/file/images/artists/BjergaIversen_-_2011052943937223.jpeg,Norway,Bjerga/Iversen,http://freemusicarchive.org/music/BjergaIversen/,http://bjergaiversen.wordpress.com/,"['bjergaiversen', 'drone', 'jan-morten iversen', 'experimental', 'sindre bjerga']"
11022,,,https://freemusicarchive.org/file/images/artists/27B_-_20110529174042452.jpg,"Glasgow, UK",27B,http://freemusicarchive.org/music/27B/,http://soundcloud.com/27b,"['27b', 'house', 'dub', 'minimal', 'techno']"
11023,,,https://freemusicarchive.org/file/images/artists/Cosmic_Analog_Ensemble_-_20110529192332795.jpg,,Cosmic Analog Ensemble,http://freemusicarchive.org/music/Cosmic_Analog_Ensemble/,http://hisstology.bandcamp.com,"['favarite', 'cosmic analog ensemble']"
11024,,,https://freemusicarchive.org/file/images/artists/Full_Blush_-_2011053054444929.jpg,,Full Blush,http://freemusicarchive.org/music/Full_Blush/,http://fullblush.tumblr.com/,['full blush']
11026,2004,2007,https://freemusicarchive.org/file/images/artists/Dimenticarmi_Non_-_20110530110553102.jpg,"Russia, Moscow",Dimenticarmi Non!,http://freemusicarchive.org/music/Dimenticarmi_Non/,http://www.myspace.com/dimenticarminon,['dimenticarmi non']
11031,2011,,https://freemusicarchive.org/file/images/artists/Stray_Dogg_-_20110530143907954.jpg,"Belgrade, Serbia",Stray Dogg,http://freemusicarchive.org/music/Stray_Dogg/,http://www.last.fm/music/Stray+Dogg,['stray dogg']
11032,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Cyané,http://freemusicarchive.org/music/Cyan/,,['cyan']
11033,,,https://freemusicarchive.org/img/generic/album-default-live.png,"Guadalajara, México",Hey Chica!,http://freemusicarchive.org/music/Hey_Chica/,http://www.myspace.com/heychicamusic,['hey chica']
11034,,,https://freemusicarchive.org/file/images/artists/Lost_Boy_-_20110530170749720.jpg,NY,Lost Boy,http://freemusicarchive.org/music/Lost_Boy/,http://www.lofihigh.com/,['lost boy']
11035,2010,,https://freemusicarchive.org/file/images/artists/Lorelle_Meets_The_Obsolete_-_20110810230134194.gif,Mexico City,Lorelle Meets The Obsolete,http://freemusicarchive.org/music/Lorelle_Meets_The_Obsolete/,http://obsoletelorelle.tumblr.com/,"['lorelle meets the obsolete', 'guadalajara', 'mexico']"
11036,,,https://freemusicarchive.org/img/generic/album-default-live.png,,We Ride Phantoms,http://freemusicarchive.org/music/We_Ride_Phantoms/,,['we ride phantoms']
11037,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Los Savants,http://freemusicarchive.org/music/Los_Savants/,,['los savants']
11038,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Espíritus de Gante,http://freemusicarchive.org/music/Espritus_de_Gante/,,['espritus de gante']
11039,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Dorotheo,http://freemusicarchive.org/music/Dorotheo/,,['dorotheo']
11040,,,https://freemusicarchive.org/img/generic/album-default-live.png,,El Sagrado,http://freemusicarchive.org/music/El_Sagrado/,,['el sagrado']
11044,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Tzohto y la mente paisajista,http://freemusicarchive.org/music/Tzohto_y_la_mente_paisajista/,,['tzohto y la mente paisajista']
11049,,,https://freemusicarchive.org/img/generic/album-default-live.png,,rugar,http://freemusicarchive.org/music/rugar/,,['rugar']
11050,,,https://freemusicarchive.org/img/generic/album-default-live.png,,A.M.U,http://freemusicarchive.org/music/AMU/,,['amu']
11051,,,https://freemusicarchive.org/file/images/artists/Harmony_Molina_-_20110531103027151.jpg,Berlin,Harmony Molina,http://freemusicarchive.org/music/Harmony_Molina/,http://www.soonaspossible.org/harmony/,['harmony molina']
11052,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Anthony Donovan & Clive Graham,http://freemusicarchive.org/music/Anthony_Donovan__Clive_Graham/,,['anthony donovan clive graham']
11053,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Ayato & Extrasystole,http://freemusicarchive.org/music/Ayato__Extrasystole/,,['ayato extrasystole']
11054,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Bassin Versant,http://freemusicarchive.org/music/Bassin_Versant/,,['bassin versant']
11055,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Bob Ostertag Fred Frith & Phil Minton,http://freemusicarchive.org/music/Bob_Ostertag_Fred_Frith__Phil_Minton/,,['bob ostertag fred frith phil minton']
11056,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Bolide,http://freemusicarchive.org/music/Bolide/,,['bolide']
11057,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Carlos Groenland Thanato Twist Anton Mobin & Jean Bender,http://freemusicarchive.org/music/Carlos_Groenland_Thanato_Twist_Anton_Mobin__Jean_Bender/,,['carlos groenland thanato twist anton mobin jean bender']
11058,,,https://freemusicarchive.org/img/generic/album-default-live.png,,James Coburn,http://freemusicarchive.org/music/James_Coburn/,,['james coburn']
11059,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Jim Tetlow,http://freemusicarchive.org/music/Jim_Tetlow/,,['jim tetlow']
11060,,,https://freemusicarchive.org/img/generic/album-default-live.png,,John 3.16,http://freemusicarchive.org/music/John_316_1366/,,['john 316']
11061,,,https://freemusicarchive.org/file/images/artists/Justin_Wiggan_-_20130609104825394.jpg,,Justin Wiggan,http://freemusicarchive.org/music/Justin_Wiggan/,,['justin wiggan']
11062,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Lezet & Murmurists,http://freemusicarchive.org/music/Lezet__Murmurists/,,['lezet murmurists']
11063,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Mat U Stone,http://freemusicarchive.org/music/Mat_U_Stone/,,['mat u stone']
11064,,,https://freemusicarchive.org/img/generic/album-default-live.png,,One True Dog,http://freemusicarchive.org/music/One_True_Dog/,,['one true dog']
11066,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Philippe Petit & Will Connor,http://freemusicarchive.org/music/Philippe_Petit__Will_Connor/,,['philippe petit will connor']
11067,,,https://freemusicarchive.org/img/generic/album-default-live.png,,RR,http://freemusicarchive.org/music/RR_1462/,,['rr']
11068,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Smash Hermetic & Moon Gratte,http://freemusicarchive.org/music/Smash_Hermetic__Moon_Gratte/,,['smash hermetic moon gratte']
11069,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Sound Inhaler & Ericka Ryder,http://freemusicarchive.org/music/Sound_Inhaler__Ericka_Ryder/,,['sound inhaler ericka ryder']
1107,1988,,https://freemusicarchive.org/file/images/artists/Oxbow_-_2009113015327117.jpg,"San Francisco, CA",Oxbow,http://freemusicarchive.org/music/Oxbow/,http://www.theoxbow.com,['oxbow']
11070,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Subversive Intentions,http://freemusicarchive.org/music/Subversive_Intentions/,,['subversive intentions']
11071,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Tvlasunor and Fish in the Box,http://freemusicarchive.org/music/Tvlasunor_and_Fish_in_the_Box/,,['tvlasunor and fish in the box']
11072,,,https://freemusicarchive.org/img/generic/album-default-live.png,,Zolan Quobble,http://freemusicarchive.org/music/Zolan_Quobble/,,['zolan quobble']
